Tick;Step;DateTime;actionPoints;color;currStance;energy;hasMoved;magazineCount;movementDelay;points;stage;tagged;taggedCounter;visibilityRange;visualRange;wasTagged;wasTaggedCounter;xSpawn;ySpawn;0_Position;1_Position;ID
191;191;2019-01-01T11:03:11.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;7,0;11,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
191;191;2019-01-01T11:03:11.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
192;192;2019-01-01T11:03:12.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;7,0;10,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
192;192;2019-01-01T11:03:12.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
193;193;2019-01-01T11:03:13.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;7,0;9,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
193;193;2019-01-01T11:03:13.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
194;194;2019-01-01T11:03:14.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;7,0;8,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
194;194;2019-01-01T11:03:14.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
195;195;2019-01-01T11:03:15.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;7,0;7,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
195;195;2019-01-01T11:03:15.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
196;196;2019-01-01T11:03:16.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;8,0;6,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
196;196;2019-01-01T11:03:16.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
197;197;2019-01-01T11:03:17.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;9,0;6,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
197;197;2019-01-01T11:03:17.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
198;198;2019-01-01T11:03:18.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;10,0;6,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
198;198;2019-01-01T11:03:18.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
199;199;2019-01-01T11:03:19.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;11,0;6,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
199;199;2019-01-01T11:03:19.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
200;200;2019-01-01T11:03:20.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;12,0;6,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
200;200;2019-01-01T11:03:20.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
201;201;2019-01-01T11:03:21.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;13,0;6,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
201;201;2019-01-01T11:03:21.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
202;202;2019-01-01T11:03:22.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;14,0;6,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
202;202;2019-01-01T11:03:22.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
203;203;2019-01-01T11:03:23.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;15,0;7,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
203;203;2019-01-01T11:03:23.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
204;204;2019-01-01T11:03:24.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;15,0;8,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
204;204;2019-01-01T11:03:24.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
205;205;2019-01-01T11:03:25.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;15,0;9,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
205;205;2019-01-01T11:03:25.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
206;206;2019-01-01T11:03:26.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;15,0;10,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
206;206;2019-01-01T11:03:26.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
207;207;2019-01-01T11:03:27.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;15,0;11,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
207;207;2019-01-01T11:03:27.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
208;208;2019-01-01T11:03:28.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;15,0;12,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
208;208;2019-01-01T11:03:28.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
209;209;2019-01-01T11:03:29.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;15,0;13,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
209;209;2019-01-01T11:03:29.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
210;210;2019-01-01T11:03:30.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;15,0;14,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
210;210;2019-01-01T11:03:30.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
211;211;2019-01-01T11:03:31.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;16,0;15,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
211;211;2019-01-01T11:03:31.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
212;212;2019-01-01T11:03:32.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;17,0;16,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
212;212;2019-01-01T11:03:32.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
213;213;2019-01-01T11:03:33.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;18,0;17,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
213;213;2019-01-01T11:03:33.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
214;214;2019-01-01T11:03:34.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;19,0;18,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
214;214;2019-01-01T11:03:34.0000000+01:00;10;red;standing;100;False;1;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
215;215;2019-01-01T11:03:35.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;20,0;19,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
215;215;2019-01-01T11:03:35.0000000+01:00;10;red;standing;100;False;0;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
216;216;2019-01-01T11:03:36.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;16.0;False;0;1.0;1.0;20,0;20,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
216;216;2019-01-01T11:03:36.0000000+01:00;10;red;standing;100;False;4;0;200;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
217;217;2019-01-01T11:03:37.0000000+01:00;10;green;standing;90;False;5;0;0;0;False;0;10.0;16.0;True;1;1.0;1.0;21,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
217;217;2019-01-01T11:03:37.0000000+01:00;10;red;standing;100;False;3;0;210;2;True;1;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
218;218;2019-01-01T11:03:38.0000000+01:00;10;green;standing;90;False;5;0;0;1;False;0;10.0;16.0;True;0;1.0;1.0;22,0;22,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
218;218;2019-01-01T11:03:38.0000000+01:00;10;red;standing;100;False;2;0;210;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
219;219;2019-01-01T11:03:39.0000000+01:00;10;green;lying;80;False;5;2;0;2;False;0;8.0;14.0;True;1;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
219;219;2019-01-01T11:03:39.0000000+01:00;10;red;standing;100;False;1;0;220;2;True;1;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
220;220;2019-01-01T11:03:40.0000000+01:00;10;green;lying;80;False;5;1;0;2;False;0;8.0;14.0;True;0;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
220;220;2019-01-01T11:03:40.0000000+01:00;10;red;standing;100;False;0;0;220;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
221;221;2019-01-01T11:03:41.0000000+01:00;10;green;lying;80;False;5;0;0;2;False;0;8.0;14.0;True;0;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
221;221;2019-01-01T11:03:41.0000000+01:00;10;red;standing;100;False;4;0;220;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
222;222;2019-01-01T11:03:42.0000000+01:00;10;green;lying;80;False;5;0;0;2;False;0;8.0;14.0;True;0;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
222;222;2019-01-01T11:03:42.0000000+01:00;10;red;standing;100;False;3;0;220;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
223;223;2019-01-01T11:03:43.0000000+01:00;10;green;lying;80;False;5;0;0;2;False;0;8.0;14.0;True;0;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
223;223;2019-01-01T11:03:43.0000000+01:00;10;red;standing;100;False;2;0;220;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
224;224;2019-01-01T11:03:44.0000000+01:00;10;green;lying;70;False;5;0;0;2;False;0;8.0;14.0;True;2;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
224;224;2019-01-01T11:03:44.0000000+01:00;10;red;standing;100;False;1;0;230;2;True;1;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
225;225;2019-01-01T11:03:45.0000000+01:00;10;green;lying;60;False;5;0;0;2;False;0;8.0;14.0;True;2;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
225;225;2019-01-01T11:03:45.0000000+01:00;10;red;standing;100;False;0;0;240;2;True;1;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
226;226;2019-01-01T11:03:46.0000000+01:00;10;green;lying;50;False;5;0;0;2;False;0;8.0;14.0;True;2;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
226;226;2019-01-01T11:03:46.0000000+01:00;10;red;standing;100;False;4;0;250;2;True;1;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
227;227;2019-01-01T11:03:47.0000000+01:00;10;green;lying;50;False;5;0;0;2;False;0;8.0;14.0;True;1;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
227;227;2019-01-01T11:03:47.0000000+01:00;10;red;standing;100;False;3;0;250;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
228;228;2019-01-01T11:03:48.0000000+01:00;10;green;lying;40;False;5;0;0;2;False;0;8.0;14.0;True;2;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
228;228;2019-01-01T11:03:48.0000000+01:00;10;red;standing;100;False;2;0;260;2;True;1;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
229;229;2019-01-01T11:03:49.0000000+01:00;10;green;lying;40;False;5;0;0;2;False;0;8.0;14.0;True;1;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
229;229;2019-01-01T11:03:49.0000000+01:00;10;red;standing;100;False;1;0;260;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
230;230;2019-01-01T11:03:50.0000000+01:00;10;green;lying;30;False;5;0;0;2;False;0;8.0;14.0;True;2;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
230;230;2019-01-01T11:03:50.0000000+01:00;10;red;standing;100;False;0;0;270;2;True;1;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
231;231;2019-01-01T11:03:51.0000000+01:00;10;green;lying;30;False;5;0;0;2;False;0;8.0;14.0;True;1;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
231;231;2019-01-01T11:03:51.0000000+01:00;10;red;standing;100;False;4;0;270;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
232;232;2019-01-01T11:03:52.0000000+01:00;10;green;lying;30;False;5;0;0;2;False;0;8.0;14.0;True;0;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
232;232;2019-01-01T11:03:52.0000000+01:00;10;red;standing;100;False;3;0;270;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
233;233;2019-01-01T11:03:53.0000000+01:00;10;green;lying;20;False;5;0;0;2;False;0;8.0;14.0;True;2;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
233;233;2019-01-01T11:03:53.0000000+01:00;10;red;standing;100;False;2;0;280;2;True;1;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
234;234;2019-01-01T11:03:54.0000000+01:00;10;green;lying;20;False;5;0;0;2;False;0;8.0;14.0;True;1;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
234;234;2019-01-01T11:03:54.0000000+01:00;10;red;standing;100;False;1;0;280;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
235;235;2019-01-01T11:03:55.0000000+01:00;10;green;lying;20;False;5;0;0;2;False;0;8.0;14.0;True;0;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
235;235;2019-01-01T11:03:55.0000000+01:00;10;red;standing;100;False;0;0;280;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
236;236;2019-01-01T11:03:56.0000000+01:00;10;green;lying;20;False;5;0;0;2;False;0;8.0;14.0;True;0;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
236;236;2019-01-01T11:03:56.0000000+01:00;10;red;standing;100;False;4;0;280;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
237;237;2019-01-01T11:03:57.0000000+01:00;10;green;lying;20;False;5;0;0;2;False;0;8.0;14.0;True;0;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
237;237;2019-01-01T11:03:57.0000000+01:00;10;red;standing;100;False;3;0;280;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
238;238;2019-01-01T11:03:58.0000000+01:00;10;green;lying;20;False;5;0;0;2;False;0;8.0;14.0;True;0;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
238;238;2019-01-01T11:03:58.0000000+01:00;10;red;standing;100;False;2;0;280;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
239;239;2019-01-01T11:03:59.0000000+01:00;10;green;lying;20;False;5;0;0;2;False;0;8.0;14.0;True;0;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
239;239;2019-01-01T11:03:59.0000000+01:00;10;red;standing;100;False;1;0;280;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
240;240;2019-01-01T11:04:00.0000000+01:00;10;green;lying;10;False;5;0;0;2;False;0;8.0;14.0;True;2;1.0;1.0;23,0;21,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
240;240;2019-01-01T11:04:00.0000000+01:00;10;red;standing;100;False;0;0;290;2;True;1;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
241;241;2019-01-01T11:04:01.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;1,0;1,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
241;241;2019-01-01T11:04:01.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;1;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
242;242;2019-01-01T11:04:02.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;1,0;2,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
242;242;2019-01-01T11:04:02.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
243;243;2019-01-01T11:04:03.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;1,0;3,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
243;243;2019-01-01T11:04:03.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
244;244;2019-01-01T11:04:04.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;1,0;4,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
244;244;2019-01-01T11:04:04.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
245;245;2019-01-01T11:04:05.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;1,0;5,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
245;245;2019-01-01T11:04:05.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
246;246;2019-01-01T11:04:06.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;1,0;6,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
246;246;2019-01-01T11:04:06.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
247;247;2019-01-01T11:04:07.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;1,0;7,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
247;247;2019-01-01T11:04:07.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
248;248;2019-01-01T11:04:08.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;1,0;8,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
248;248;2019-01-01T11:04:08.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
249;249;2019-01-01T11:04:09.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;1,0;9,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
249;249;2019-01-01T11:04:09.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
250;250;2019-01-01T11:04:10.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;1,0;10,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
250;250;2019-01-01T11:04:10.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
251;251;2019-01-01T11:04:11.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;1,0;11,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
251;251;2019-01-01T11:04:11.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
252;252;2019-01-01T11:04:12.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;1,0;12,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
252;252;2019-01-01T11:04:12.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
253;253;2019-01-01T11:04:13.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;1,0;13,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
253;253;2019-01-01T11:04:13.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
254;254;2019-01-01T11:04:14.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;1,0;14,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
254;254;2019-01-01T11:04:14.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
255;255;2019-01-01T11:04:15.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;1,0;15,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
255;255;2019-01-01T11:04:15.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
256;256;2019-01-01T11:04:16.0000000+01:00;10;green;standing;100;False;5;0;0;0;False;0;10.0;19.0;False;0;1.0;1.0;1,0;16,0;a3a654c1-2f8b-402c-8125-b2e7b201bfa2
256;256;2019-01-01T11:04:16.0000000+01:00;10;red;standing;100;False;4;0;300;2;True;0;7.0;7.0;False;0;1.0;50.0;23,0;25,0;adb1fb0d-b0d2-481b-a5be-aab4343e974c
